userId,courseId,designationId,progressStatus,last_updated,modulesCompleted,has_certificate,previous_update
145,53,2,in_progress,2024-08-27 14:42:01.000,5,0,2024-08-08 04:51:44.000
145,53,2,in_progress,2024-09-06 11:57:37.000,7,0,2024-08-27 14:42:01.000
145,53,2,completed,2024-09-26 06:43:15.000,9,1,2024-09-06 11:57:37.000
145,162,2,in_progress,2024-08-10 03:54:24.000,3,0,
145,162,2,in_progress,2024-09-11 01:34:20.000,13,0,2024-08-10 03:54:24.000
145,162,2,in_progress,2024-09-18 11:51:39.000,17,0,2024-09-11 01:34:20.000
145,162,2,in_progress,2024-09-25 16:31:03.000,21,0,2024-09-18 11:51:39.000
145,162,2,in_progress,2024-10-02 03:38:51.000,22,0,2024-09-25 16:31:03.000
145,193,2,in_progress,2024-09-17 07:51:06.000,0,0,
145,193,2,in_progress,2024-10-04 01:45:23.000,9,0,2024-09-17 07:51:06.000
145,193,2,in_progress,2024-10-04 14:27:14.000,10,0,2024-10-04 01:45:23.000
145,193,2,in_progress,2024-10-05 12:01:51.000,11,0,2024-10-04 14:27:14.000
145,193,2,in_progress,2024-10-07 03:30:29.000,19,0,2024-10-05 12:01:51.000
146,22,3,in_progress,2024-08-10 12:17:43.000,0,0,
146,22,3,in_progress,2024-08-28 21:24:25.000,4,0,2024-08-10 12:17:43.000
146,22,3,in_progress,2024-08-29 00:41:15.000,5,0,2024-08-28 21:24:25.000
146,22,3,completed,2024-09-07 11:21:22.000,9,1,2024-08-29 00:41:15.000
146,253,3,in_progress,2024-09-24 05:13:35.000,9,0,
146,253,3,in_progress,2024-09-25 02:07:09.000,16,0,2024-09-24 05:13:35.000
146,253,3,in_progress,2024-09-30 12:25:04.000,17,0,2024-09-25 02:07:09.000
146,253,3,completed,2024-10-02 11:16:57.000,18,1,2024-09-30 12:25:04.000
146,353,3,in_progress,2024-03-03 01:05:37.000,5,0,
146,353,3,completed,2024-09-14 08:03:01.000,6,1,2024-03-03 01:05:37.000
147,129,7,completed,2024-09-26 22:39:35.000,15,1,
148,235,2,in_progress,2024-06-22 05:15:48.000,3,0,
148,235,2,in_progress,2024-09-19 18:54:40.000,24,0,2024-06-22 05:15:48.000
148,235,2,completed,2024-09-22 06:13:08.000,26,1,2024-09-19 18:54:40.000
149,250,7,in_progress,2024-09-16 11:24:35.000,8,0,
149,250,7,completed,2024-09-29 08:19:09.000,10,1,2024-09-16 11:24:35.000
151,311,6,in_progress,2024-04-29 00:15:26.000,1,0,
151,311,6,in_progress,2024-10-07 06:49:27.000,12,0,2024-04-29 00:15:26.000
151,311,6,completed,2024-10-07 07:44:38.000,14,1,2024-10-07 06:49:27.000
152,205,7,in_progress,2023-11-28 15:36:41.000,14,0,
152,205,7,in_progress,2024-03-21 22:19:51.000,25,0,2023-11-28 15:36:41.000
152,205,7,completed,2024-09-25 21:03:42.000,26,1,2024-03-21 22:19:51.000
152,359,7,in_progress,2024-07-14 21:28:43.000,13,0,
152,359,7,in_progress,2024-09-28 06:39:24.000,17,0,2024-07-14 21:28:43.000
152,359,7,in_progress,2024-10-04 17:35:12.000,18,0,2024-09-28 06:39:24.000
152,359,7,in_progress,2024-10-07 06:48:46.000,19,0,2024-10-04 17:35:12.000
152,359,7,in_progress,2024-10-07 07:54:24.000,20,0,2024-10-07 06:48:46.000
154,116,4,in_progress,2024-05-27 01:39:16.000,2,0,
154,116,4,completed,2024-06-02 07:23:50.000,6,1,2024-05-27 01:39:16.000
155,135,8,in_progress,2024-07-14 20:55:50.000,4,0,
155,135,8,in_progress,2024-09-04 14:11:06.000,12,0,2024-07-14 20:55:50.000
155,135,8,in_progress,2024-09-21 13:12:41.000,23,0,2024-09-04 14:11:06.000
155,135,8,in_progress,2024-09-25 11:02:20.000,25,0,2024-09-21 13:12:41.000
155,135,8,completed,2024-10-01 02:27:17.000,26,1,2024-09-25 11:02:20.000
156,12,3,in_progress,2024-07-28 11:55:55.000,20,0,
156,12,3,in_progress,2024-08-26 17:00:59.000,27,0,2024-07-28 11:55:55.000
156,12,3,completed,2024-09-16 15:45:28.000,28,1,2024-08-26 17:00:59.000
156,317,3,in_progress,2023-10-01 09:09:05.000,22,0,
156,317,3,completed,2024-08-10 12:55:03.000,23,1,2023-10-01 09:09:05.000
157,161,5,in_progress,2023-11-19 04:36:41.000,19,0,
157,161,5,completed,2024-04-15 15:45:41.000,20,1,2023-11-19 04:36:41.000
158,43,2,in_progress,2024-05-13 02:45:36.000,3,0,
158,43,2,in_progress,2024-09-12 08:58:20.000,17,0,2024-05-13 02:45:36.000
158,43,2,completed,2024-10-01 15:48:13.000,20,1,2024-09-12 08:58:20.000
159,118,3,in_progress,2024-01-09 15:18:42.000,6,0,
159,118,3,in_progress,2024-05-27 13:39:25.000,13,0,2024-01-09 15:18:42.000
159,118,3,in_progress,2024-10-05 14:34:54.000,14,0,2024-05-27 13:39:25.000
159,118,3,completed,2024-10-05 17:08:33.000,15,1,2024-10-05 14:34:54.000
159,320,3,in_progress,2024-09-03 03:45:00.000,1,0,
159,320,3,in_progress,2024-09-28 09:04:03.000,2,0,2024-09-03 03:45:00.000
159,320,3,completed,2024-10-06 18:35:37.000,11,1,2024-09-28 09:04:03.000
159,333,3,in_progress,2024-08-12 10:21:21.000,6,0,
159,333,3,in_progress,2024-08-12 22:08:15.000,8,0,2024-08-12 10:21:21.000
159,333,3,completed,2024-09-05 01:36:03.000,9,1,2024-08-12 22:08:15.000
160,34,5,in_progress,2024-08-15 01:58:35.000,6,0,
160,34,5,in_progress,2024-09-08 09:15:47.000,17,0,2024-08-15 01:58:35.000
160,34,5,in_progress,2024-09-18 05:09:35.000,22,0,2024-09-08 09:15:47.000
160,34,5,completed,2024-10-06 11:30:34.000,23,1,2024-09-18 05:09:35.000
160,107,5,in_progress,2024-05-10 18:27:20.000,19,0,
160,107,5,completed,2024-09-12 19:36:44.000,20,1,2024-05-10 18:27:20.000
160,273,5,in_progress,2024-06-27 17:10:18.000,18,0,
160,273,5,completed,2024-08-21 03:23:29.000,20,1,2024-06-27 17:10:18.000
161,165,2,in_progress,2024-08-21 18:15:38.000,2,0,
161,165,2,completed,2024-09-12 06:42:18.000,5,1,2024-08-21 18:15:38.000
161,391,2,in_progress,2024-09-28 18:29:43.000,4,0,
161,391,2,in_progress,2024-10-01 17:24:22.000,14,0,2024-09-28 18:29:43.000
161,391,2,in_progress,2024-10-05 18:13:56.000,26,0,2024-10-01 17:24:22.000
161,391,2,completed,2024-10-06 00:54:55.000,28,1,2024-10-05 18:13:56.000
163,106,6,in_progress,2023-11-26 09:50:20.000,5,0,
163,106,6,completed,2024-07-16 17:24:37.000,6,1,2023-11-26 09:50:20.000
163,113,6,in_progress,2024-06-18 23:54:39.000,1,0,
163,113,6,in_progress,2024-08-20 12:05:30.000,3,0,2024-06-18 23:54:39.000
163,113,6,in_progress,2024-08-30 18:39:03.000,7,0,2024-08-20 12:05:30.000
163,113,6,in_progress,2024-09-29 03:11:50.000,9,0,2024-08-30 18:39:03.000
163,113,6,completed,2024-09-30 01:53:40.000,12,1,2024-09-29 03:11:50.000
164,104,6,in_progress,2023-12-07 23:13:01.000,0,0,
164,104,6,in_progress,2024-03-09 23:45:23.000,8,0,2023-12-07 23:13:01.000
164,104,6,completed,2024-06-14 12:17:05.000,9,1,2024-03-09 23:45:23.000
166,54,7,in_progress,2023-10-13 21:33:19.000,8,0,
166,54,7,in_progress,2024-05-15 21:10:08.000,9,0,2023-10-13 21:33:19.000
166,54,7,in_progress,2024-05-20 05:18:05.000,12,0,2024-05-15 21:10:08.000
166,54,7,in_progress,2024-06-20 14:56:40.000,15,0,2024-05-20 05:18:05.000
166,54,7,in_progress,2024-07-21 07:01:21.000,19,0,2024-06-20 14:56:40.000
166,229,7,in_progress,2024-08-29 16:32:25.000,6,0,
166,229,7,completed,2024-08-31 12:10:58.000,7,1,2024-08-29 16:32:25.000
166,231,7,in_progress,2024-05-01 16:42:19.000,0,0,
166,231,7,in_progress,2024-09-19 16:30:59.000,12,0,2024-05-01 16:42:19.000
166,231,7,in_progress,2024-09-23 20:01:23.000,13,0,2024-09-19 16:30:59.000
166,231,7,completed,2024-10-04 04:45:27.000,14,1,2024-09-23 20:01:23.000
168,171,5,in_progress,2024-08-27 07:31:24.000,0,0,
168,171,5,in_progress,2024-09-13 02:07:46.000,5,0,2024-08-27 07:31:24.000
168,171,5,completed,2024-09-19 11:03:26.000,6,1,2024-09-13 02:07:46.000
168,190,5,in_progress,2024-09-18 20:08:38.000,11,0,
168,190,5,completed,2024-10-06 02:58:53.000,22,1,2024-09-18 20:08:38.000
168,294,5,in_progress,2023-12-10 09:55:53.000,6,0,
168,294,5,in_progress,2023-12-23 04:36:45.000,9,0,2023-12-10 09:55:53.000
168,294,5,in_progress,2024-02-21 23:27:41.000,11,0,2023-12-23 04:36:45.000
168,294,5,completed,2024-03-06 19:24:50.000,15,1,2024-02-21 23:27:41.000
169,129,5,in_progress,2024-06-06 20:20:07.000,1,0,
169,129,5,in_progress,2024-07-30 23:26:00.000,2,0,2024-06-06 20:20:07.000
169,129,5,in_progress,2024-08-02 11:55:45.000,9,0,2024-07-30 23:26:00.000
169,129,5,in_progress,2024-08-05 16:02:52.000,13,0,2024-08-02 11:55:45.000
169,129,5,in_progress,2024-09-04 10:36:04.000,14,0,2024-08-05 16:02:52.000
169,385,5,in_progress,2024-09-14 19:27:42.000,19,0,
169,385,5,in_progress,2024-10-03 13:38:36.000,20,0,2024-09-14 19:27:42.000
169,385,5,in_progress,2024-10-06 07:55:22.000,24,0,2024-10-03 13:38:36.000
169,385,5,completed,2024-10-06 21:21:59.000,26,1,2024-10-06 07:55:22.000
170,88,6,in_progress,2024-09-27 10:04:08.000,17,0,
170,88,6,in_progress,2024-09-28 19:02:19.000,23,0,2024-09-27 10:04:08.000
170,88,6,in_progress,2024-10-03 19:34:39.000,24,0,2024-09-28 19:02:19.000
170,88,6,completed,2024-10-06 11:05:52.000,27,1,2024-10-03 19:34:39.000
170,249,6,completed,2024-09-14 07:58:43.000,24,1,
170,265,6,in_progress,2024-10-03 06:22:59.000,3,0,
170,265,6,in_progress,2024-10-04 16:33:58.000,12,0,2024-10-03 06:22:59.000
170,265,6,in_progress,2024-10-05 04:05:28.000,19,0,2024-10-04 16:33:58.000
170,265,6,in_progress,2024-10-07 00:59:47.000,24,0,2024-10-05 04:05:28.000
170,265,6,completed,2024-10-07 01:23:00.000,26,1,2024-10-07 00:59:47.000
173,199,1,in_progress,2024-09-04 18:46:05.000,3,0,
173,199,1,in_progress,2024-09-27 05:20:46.000,5,0,2024-09-04 18:46:05.000
173,199,1,in_progress,2024-09-27 08:34:53.000,6,0,2024-09-27 05:20:46.000
173,199,1,in_progress,2024-10-05 12:35:52.000,10,0,2024-09-27 08:34:53.000
173,199,1,in_progress,2024-10-06 16:13:29.000,11,0,2024-10-05 12:35:52.000
173,346,1,in_progress,2024-09-06 00:57:42.000,16,0,
173,346,1,in_progress,2024-09-30 13:20:46.000,17,0,2024-09-06 00:57:42.000
173,346,1,completed,2024-10-07 07:36:51.000,18,1,2024-09-30 13:20:46.000
174,224,3,in_progress,2024-07-14 12:17:13.000,3,0,
174,224,3,in_progress,2024-08-06 12:58:37.000,8,0,2024-07-14 12:17:13.000
174,224,3,in_progress,2024-08-09 16:42:36.000,12,0,2024-08-06 12:58:37.000
174,224,3,completed,2024-08-29 06:10:04.000,13,1,2024-08-09 16:42:36.000
174,228,3,in_progress,2024-07-05 15:24:47.000,11,0,
174,228,3,in_progress,2024-09-13 10:20:55.000,14,0,2024-07-05 15:24:47.000
174,228,3,in_progress,2024-09-23 06:14:13.000,18,0,2024-09-13 10:20:55.000
174,228,3,completed,2024-10-06 10:37:20.000,20,1,2024-09-23 06:14:13.000
174,392,3,completed,2024-04-22 01:59:23.000,6,1,
175,131,4,in_progress,2023-07-03 08:05:36.000,3,0,
175,131,4,in_progress,2023-12-18 19:36:43.000,4,0,2023-07-03 08:05:36.000
175,131,4,in_progress,2024-08-30 07:44:59.000,7,0,2023-12-18 19:36:43.000
175,131,4,in_progress,2024-09-17 12:28:51.000,11,0,2024-08-30 07:44:59.000
175,131,4,in_progress,2024-09-29 16:18:19.000,16,0,2024-09-17 12:28:51.000
175,344,4,in_progress,2024-05-18 07:55:13.000,5,0,
175,344,4,in_progress,2024-09-22 18:22:23.000,14,0,2024-05-18 07:55:13.000
175,344,4,in_progress,2024-09-28 03:09:24.000,16,0,2024-09-22 18:22:23.000
175,344,4,in_progress,2024-10-04 18:00:38.000,17,0,2024-09-28 03:09:24.000
175,344,4,completed,2024-10-05 03:28:13.000,19,1,2024-10-04 18:00:38.000
175,361,4,in_progress,2024-05-08 00:46:45.000,13,0,
175,361,4,in_progress,2024-06-10 14:06:52.000,14,0,2024-05-08 00:46:45.000
175,361,4,in_progress,2024-09-04 22:01:07.000,17,0,2024-06-10 14:06:52.000
175,361,4,in_progress,2024-09-29 13:50:03.000,21,0,2024-09-04 22:01:07.000
175,361,4,completed,2024-10-05 21:55:46.000,22,1,2024-09-29 13:50:03.000
176,33,4,in_progress,2024-08-10 14:43:17.000,15,0,
176,33,4,in_progress,2024-09-27 11:27:29.000,19,0,2024-08-10 14:43:17.000
176,33,4,completed,2024-09-29 10:43:33.000,22,1,2024-09-27 11:27:29.000
178,147,4,in_progress,2024-07-04 01:33:42.000,6,0,
178,147,4,in_progress,2024-07-20 18:41:46.000,7,0,2024-07-04 01:33:42.000
178,147,4,completed,2024-09-12 07:43:56.000,8,1,2024-07-20 18:41:46.000
178,246,4,in_progress,2024-02-03 08:19:23.000,3,0,
178,246,4,in_progress,2024-03-22 12:55:49.000,4,0,2024-02-03 08:19:23.000
178,246,4,completed,2024-04-16 01:49:04.000,5,1,2024-03-22 12:55:49.000
178,327,4,in_progress,2024-07-06 11:54:31.000,7,0,
178,327,4,in_progress,2024-08-01 13:31:58.000,26,0,2024-07-06 11:54:31.000
178,327,4,in_progress,2024-08-30 03:38:46.000,27,0,2024-08-01 13:31:58.000
178,327,4,completed,2024-09-20 20:05:03.000,29,1,2024-08-30 03:38:46.000
180,220,3,in_progress,2023-07-11 14:41:19.000,0,0,
180,220,3,in_progress,2024-07-14 04:56:32.000,1,0,2023-07-11 14:41:19.000
180,220,3,in_progress,2024-07-21 21:47:41.000,4,0,2024-07-14 04:56:32.000
180,220,3,in_progress,2024-10-05 09:51:29.000,6,0,2024-07-21 21:47:41.000
180,220,3,completed,2024-10-05 14:20:29.000,8,1,2024-10-05 09:51:29.000
183,56,6,in_progress,2024-09-26 12:03:35.000,15,0,
183,56,6,in_progress,2024-10-07 00:12:27.000,20,0,2024-09-26 12:03:35.000
183,56,6,in_progress,2024-10-07 04:04:19.000,21,0,2024-10-07 00:12:27.000
183,56,6,in_progress,2024-10-07 05:37:37.000,22,0,2024-10-07 04:04:19.000
183,56,6,in_progress,2024-10-07 08:11:21.000,24,0,2024-10-07 05:37:37.000
184,89,3,in_progress,2024-01-10 04:55:32.000,2,0,
184,89,3,in_progress,2024-02-11 07:35:21.000,5,0,2024-01-10 04:55:32.000
184,89,3,completed,2024-04-17 18:16:58.000,6,1,2024-02-11 07:35:21.000
184,322,3,in_progress,2023-05-09 10:58:13.000,11,0,
184,322,3,in_progress,2024-01-16 03:01:18.000,16,0,2023-05-09 10:58:13.000
184,322,3,completed,2024-07-26 09:23:50.000,20,1,2024-01-16 03:01:18.000
185,59,7,in_progress,2024-05-05 01:02:13.000,4,0,
185,59,7,in_progress,2024-07-30 06:18:11.000,13,0,2024-05-05 01:02:13.000
185,59,7,in_progress,2024-10-06 19:50:29.000,14,0,2024-07-30 06:18:11.000
185,59,7,completed,2024-10-07 07:52:26.000,17,1,2024-10-06 19:50:29.000
185,269,7,in_progress,2024-08-10 07:00:16.000,12,0,
185,269,7,in_progress,2024-08-18 17:51:23.000,24,0,2024-08-10 07:00:16.000
185,269,7,completed,2024-09-05 15:12:32.000,25,1,2024-08-18 17:51:23.000
185,339,7,in_progress,2024-09-15 16:34:53.000,13,0,
185,339,7,in_progress,2024-09-27 02:30:01.000,24,0,2024-09-15 16:34:53.000
185,339,7,completed,2024-10-03 01:09:50.000,25,1,2024-09-27 02:30:01.000
186,346,6,in_progress,2024-06-23 02:30:15.000,16,0,
186,346,6,in_progress,2024-08-13 22:08:52.000,17,0,2024-06-23 02:30:15.000
186,346,6,completed,2024-10-02 21:16:22.000,18,1,2024-08-13 22:08:52.000
187,318,7,in_progress,2024-03-24 21:23:01.000,22,0,
187,318,7,completed,2024-06-29 05:07:16.000,23,1,2024-03-24 21:23:01.000
187,328,7,in_progress,2024-07-23 17:35:08.000,7,0,
187,328,7,in_progress,2024-09-04 19:03:02.000,9,0,2024-07-23 17:35:08.000
187,328,7,completed,2024-09-23 04:02:38.000,17,1,2024-09-04 19:03:02.000
188,80,7,in_progress,2024-10-02 11:26:12.000,17,0,
188,80,7,in_progress,2024-10-05 08:02:04.000,20,0,2024-10-02 11:26:12.000
188,80,7,completed,2024-10-07 07:23:45.000,24,1,2024-10-05 08:02:04.000
188,154,7,in_progress,2024-09-10 16:18:31.000,11,0,
188,154,7,completed,2024-09-19 21:48:07.000,27,1,2024-09-10 16:18:31.000
190,309,4,in_progress,2024-09-21 15:39:32.000,3,0,
190,309,4,completed,2024-09-25 15:22:30.000,11,1,2024-09-21 15:39:32.000
191,147,1,in_progress,2024-08-30 09:57:37.000,1,0,
191,147,1,in_progress,2024-09-07 23:49:47.000,4,0,2024-08-30 09:57:37.000
191,147,1,in_progress,2024-09-27 00:08:21.000,5,0,2024-09-07 23:49:47.000
191,147,1,completed,2024-09-29 03:13:45.000,8,1,2024-09-27 00:08:21.000
191,267,1,in_progress,2024-09-15 04:41:41.000,19,0,
191,267,1,in_progress,2024-09-28 02:05:42.000,21,0,2024-09-15 04:41:41.000
191,267,1,in_progress,2024-10-04 20:46:50.000,22,0,2024-09-28 02:05:42.000
191,267,1,completed,2024-10-05 16:26:04.000,23,1,2024-10-04 20:46:50.000
191,360,1,in_progress,2024-03-07 06:38:42.000,5,0,
191,360,1,in_progress,2024-10-04 23:32:05.000,11,0,2024-03-07 06:38:42.000
191,360,1,completed,2024-10-05 20:01:42.000,19,1,2024-10-04 23:32:05.000
193,171,7,in_progress,2024-02-05 04:09:39.000,5,0,
193,171,7,completed,2024-08-04 21:20:59.000,6,1,2024-02-05 04:09:39.000
193,201,7,in_progress,2024-10-04 23:13:46.000,4,0,
193,201,7,in_progress,2024-10-05 19:15:31.000,9,0,2024-10-04 23:13:46.000
193,201,7,completed,2024-10-07 00:20:52.000,10,1,2024-10-05 19:15:31.000
193,312,7,in_progress,2024-05-21 15:01:07.000,12,0,
193,312,7,in_progress,2024-06-24 13:25:58.000,13,0,2024-05-21 15:01:07.000
193,312,7,in_progress,2024-10-03 01:26:56.000,14,0,2024-06-24 13:25:58.000
193,312,7,completed,2024-10-06 17:40:49.000,15,1,2024-10-03 01:26:56.000
194,225,5,in_progress,2024-09-25 20:34:01.000,2,0,
194,225,5,in_progress,2024-10-04 23:22:54.000,15,0,2024-09-25 20:34:01.000
194,225,5,in_progress,2024-10-06 05:54:32.000,25,0,2024-10-04 23:22:54.000
194,225,5,in_progress,2024-10-07 04:57:57.000,26,0,2024-10-06 05:54:32.000
194,225,5,completed,2024-10-07 08:12:18.000,27,1,2024-10-07 04:57:57.000
194,249,5,in_progress,2024-08-07 07:38:46.000,0,0,
194,249,5,in_progress,2024-09-16 16:36:45.000,22,0,2024-08-07 07:38:46.000
194,249,5,completed,2024-09-19 10:48:40.000,24,1,2024-09-16 16:36:45.000
195,278,3,in_progress,2024-10-01 23:13:31.000,20,0,
195,278,3,in_progress,2024-10-04 08:56:03.000,23,0,2024-10-01 23:13:31.000
195,278,3,completed,2024-10-05 08:44:15.000,26,1,2024-10-04 08:56:03.000
196,19,7,in_progress,2024-09-06 17:21:59.000,2,0,
196,19,7,in_progress,2024-09-23 19:21:56.000,23,0,2024-09-06 17:21:59.000
196,19,7,in_progress,2024-09-24 18:46:08.000,25,0,2024-09-23 19:21:56.000
196,19,7,completed,2024-09-27 22:35:51.000,26,1,2024-09-24 18:46:08.000
196,27,7,in_progress,2024-04-28 12:36:31.000,14,0,
196,27,7,in_progress,2024-07-14 04:38:18.000,20,0,2024-04-28 12:36:31.000
196,27,7,completed,2024-08-14 02:59:47.000,22,1,2024-07-14 04:38:18.000
199,102,4,in_progress,2023-08-08 13:05:14.000,11,0,
199,102,4,in_progress,2024-05-04 10:56:55.000,19,0,2023-08-08 13:05:14.000
199,102,4,in_progress,2024-06-12 01:57:40.000,20,0,2024-05-04 10:56:55.000
199,102,4,in_progress,2024-09-17 14:22:15.000,21,0,2024-06-12 01:57:40.000
199,102,4,completed,2024-09-26 05:10:07.000,22,1,2024-09-17 14:22:15.000
199,356,4,in_progress,2024-06-01 03:33:41.000,14,0,
199,356,4,in_progress,2024-08-23 00:17:45.000,16,0,2024-06-01 03:33:41.000
199,356,4,completed,2024-08-31 18:55:12.000,19,1,2024-08-23 00:17:45.000
200,189,1,in_progress,2024-07-22 17:44:55.000,5,0,
200,189,1,in_progress,2024-08-20 07:17:20.000,8,0,2024-07-22 17:44:55.000
200,189,1,in_progress,2024-08-20 14:40:01.000,25,0,2024-08-20 07:17:20.000
200,189,1,in_progress,2024-09-26 05:17:56.000,28,0,2024-08-20 14:40:01.000
200,189,1,completed,2024-09-26 06:00:12.000,30,1,2024-09-26 05:17:56.000
200,329,1,in_progress,2024-10-07 04:32:32.000,14,0,
200,329,1,in_progress,2024-10-07 07:01:28.000,16,0,2024-10-07 04:32:32.000
200,329,1,in_progress,2024-10-07 08:24:31.000,22,0,2024-10-07 07:01:28.000
200,329,1,completed,2024-10-07 08:36:22.000,23,1,2024-10-07 08:24:31.000
202,215,2,in_progress,2024-09-22 01:41:51.000,23,0,
202,215,2,in_progress,2024-09-30 23:52:18.000,24,0,2024-09-22 01:41:51.000
202,215,2,in_progress,2024-10-06 23:28:49.000,25,0,2024-09-30 23:52:18.000
202,215,2,completed,2024-10-06 23:34:12.000,28,1,2024-10-06 23:28:49.000
202,233,2,in_progress,2024-01-16 11:17:03.000,9,0,
202,233,2,completed,2024-02-21 16:11:39.000,19,1,2024-01-16 11:17:03.000
202,310,2,completed,2024-04-26 12:51:02.000,5,1,
203,199,4,in_progress,2024-10-04 00:22:46.000,1,0,
203,199,4,in_progress,2024-10-04 02:42:37.000,3,0,2024-10-04 00:22:46.000
203,199,4,completed,2024-10-05 02:03:17.000,12,1,2024-10-04 02:42:37.000
203,371,4,in_progress,2024-08-04 14:10:00.000,11,0,
203,371,4,in_progress,2024-09-04 01:43:07.000,16,0,2024-08-04 14:10:00.000
203,371,4,in_progress,2024-09-20 13:42:42.000,19,0,2024-09-04 01:43:07.000
203,371,4,in_progress,2024-09-22 09:56:26.000,23,0,2024-09-20 13:42:42.000
203,371,4,in_progress,2024-09-28 11:45:17.000,24,0,2024-09-22 09:56:26.000
204,254,6,in_progress,2024-09-21 14:58:46.000,21,0,
204,254,6,in_progress,2024-09-29 17:57:21.000,24,0,2024-09-21 14:58:46.000
204,254,6,completed,2024-10-01 19:00:05.000,26,1,2024-09-29 17:57:21.000
204,372,6,completed,2024-10-06 13:54:37.000,13,1,
206,112,3,in_progress,2024-08-17 01:14:19.000,6,0,
206,112,3,in_progress,2024-10-04 03:15:50.000,12,0,2024-08-17 01:14:19.000
206,112,3,completed,2024-10-05 02:16:31.000,22,1,2024-10-04 03:15:50.000
207,33,7,in_progress,2024-07-10 21:54:16.000,21,0,
207,33,7,completed,2024-08-07 19:11:44.000,22,1,2024-07-10 21:54:16.000
207,100,7,in_progress,2023-10-21 05:16:07.000,7,0,
207,100,7,in_progress,2024-07-19 16:31:06.000,14,0,2023-10-21 05:16:07.000
207,100,7,completed,2024-08-16 23:32:10.000,15,1,2024-07-19 16:31:06.000
207,305,7,in_progress,2024-06-17 20:29:36.000,7,0,
207,305,7,in_progress,2024-10-06 17:14:37.000,20,0,2024-06-17 20:29:36.000
207,305,7,completed,2024-10-06 20:36:02.000,24,1,2024-10-06 17:14:37.000
208,338,2,in_progress,2024-08-28 23:45:49.000,29,0,
208,338,2,completed,2024-10-05 09:13:30.000,30,1,2024-08-28 23:45:49.000
211,3,3,in_progress,2024-10-05 15:38:17.000,0,0,
211,3,3,completed,2024-10-06 14:41:03.000,13,1,2024-10-05 15:38:17.000
211,180,3,in_progress,2024-10-01 06:32:20.000,18,0,
211,180,3,in_progress,2024-10-04 02:41:24.000,20,0,2024-10-01 06:32:20.000
211,180,3,completed,2024-10-05 05:30:32.000,21,1,2024-10-04 02:41:24.000
211,193,3,in_progress,2024-09-25 07:46:40.000,3,0,
211,193,3,in_progress,2024-09-25 11:31:05.000,13,0,2024-09-25 07:46:40.000
211,193,3,in_progress,2024-10-05 12:45:18.000,14,0,2024-09-25 11:31:05.000
211,193,3,in_progress,2024-10-06 06:30:06.000,17,0,2024-10-05 12:45:18.000
211,193,3,in_progress,2024-10-06 19:49:42.000,19,0,2024-10-06 06:30:06.000
213,211,8,in_progress,2024-06-11 01:08:29.000,28,0,
213,211,8,completed,2024-08-07 07:13:21.000,29,1,2024-06-11 01:08:29.000
213,318,8,in_progress,2024-02-05 16:37:42.000,20,0,
213,318,8,in_progress,2024-07-25 19:53:53.000,22,0,2024-02-05 16:37:42.000
213,318,8,completed,2024-08-26 15:54:42.000,23,1,2024-07-25 19:53:53.000
215,139,6,in_progress,2024-08-20 20:44:05.000,16,0,
215,139,6,in_progress,2024-08-24 01:44:58.000,18,0,2024-08-20 20:44:05.000
215,139,6,in_progress,2024-09-21 04:49:49.000,21,0,2024-08-24 01:44:58.000
215,139,6,in_progress,2024-10-05 18:08:09.000,26,0,2024-09-21 04:49:49.000
215,139,6,completed,2024-10-06 10:50:29.000,27,1,2024-10-05 18:08:09.000
215,175,6,in_progress,2023-03-06 04:23:57.000,16,0,
215,175,6,in_progress,2024-05-20 17:17:29.000,17,0,2023-03-06 04:23:57.000
215,175,6,in_progress,2024-05-25 11:05:51.000,19,0,2024-05-20 17:17:29.000
215,175,6,in_progress,2024-09-19 19:35:28.000,25,0,2024-05-25 11:05:51.000
215,175,6,completed,2024-09-19 19:50:57.000,28,1,2024-09-19 19:35:28.000
215,300,6,in_progress,2023-12-09 10:49:35.000,12,0,
215,300,6,completed,2024-06-19 09:14:36.000,13,1,2023-12-09 10:49:35.000
216,141,8,in_progress,2024-04-29 12:13:05.000,5,0,
216,141,8,in_progress,2024-06-04 12:45:42.000,9,0,2024-04-29 12:13:05.000
216,141,8,in_progress,2024-10-02 11:12:22.000,17,0,2024-06-04 12:45:42.000
216,141,8,in_progress,2024-10-05 11:11:32.000,20,0,2024-10-02 11:12:22.000
216,141,8,in_progress,2024-10-06 13:50:18.000,22,0,2024-10-05 11:11:32.000
217,206,5,in_progress,2024-07-31 04:20:43.000,2,0,
217,206,5,in_progress,2024-09-13 12:40:23.000,6,0,2024-07-31 04:20:43.000
217,206,5,in_progress,2024-09-14 20:22:23.000,16,0,2024-09-13 12:40:23.000
217,206,5,completed,2024-10-05 08:19:40.000,17,1,2024-09-14 20:22:23.000
217,207,5,in_progress,2024-08-30 09:32:35.000,13,0,
217,207,5,in_progress,2024-09-20 16:36:01.000,14,0,2024-08-30 09:32:35.000
217,207,5,in_progress,2024-10-02 17:45:26.000,17,0,2024-09-20 16:36:01.000
217,207,5,completed,2024-10-03 05:12:40.000,18,1,2024-10-02 17:45:26.000
217,230,5,completed,2024-05-30 03:02:00.000,30,1,
218,148,6,in_progress,2024-02-14 04:43:19.000,12,0,
218,148,6,in_progress,2024-07-24 19:23:38.000,18,0,2024-02-14 04:43:19.000
