userId,courseId,progressStatus,last_updated,modulesCompleted
225,93,in_progress,2024-10-06 21:58:12.000,19
225,93,in_progress,2024-10-07 03:42:59.000,21
225,93,completed,2024-10-07 04:15:11.000,25
225,353,in_progress,2024-10-04 06:57:35.000,0
225,353,in_progress,2024-10-05 03:11:28.000,1
225,353,in_progress,2024-10-07 00:45:08.000,4
225,353,completed,2024-10-07 06:07:28.000,6
227,334,in_progress,2024-01-12 01:57:20.000,6
227,334,completed,2024-10-05 20:17:12.000,8
227,367,in_progress,2022-11-25 02:59:53.000,5
227,367,in_progress,2023-01-16 07:55:31.000,9
227,367,completed,2024-06-14 18:45:52.000,10
227,114,in_progress,2024-05-27 12:04:45.000,4
227,114,in_progress,2024-09-04 13:33:02.000,9
227,114,in_progress,2024-09-27 13:40:21.000,13
227,114,completed,2024-10-05 16:15:09.000,15
228,56,in_progress,2024-09-16 00:55:56.000,13
228,56,in_progress,2024-09-26 08:51:25.000,15
228,56,in_progress,2024-09-28 21:10:36.000,17
228,56,in_progress,2024-10-07 07:58:24.000,21
228,56,completed,2024-10-07 08:13:48.000,25
228,13,completed,2024-10-06 19:34:56.000,27
228,102,in_progress,2024-10-01 10:05:55.000,6
228,102,in_progress,2024-10-03 19:51:58.000,7
228,102,in_progress,2024-10-06 11:29:00.000,12
228,102,in_progress,2024-10-06 19:34:20.000,14
228,102,in_progress,2024-10-06 21:06:02.000,16
229,205,in_progress,2024-04-29 04:02:40.000,19
229,205,in_progress,2024-07-10 12:52:56.000,23
229,205,in_progress,2024-09-30 10:42:13.000,25
229,205,completed,2024-10-03 23:58:15.000,26
229,210,in_progress,2024-05-20 22:43:27.000,9
229,210,in_progress,2024-09-12 12:42:24.000,11
229,210,completed,2024-10-04 13:06:50.000,13
229,176,in_progress,2024-07-09 12:03:45.000,4
229,176,in_progress,2024-09-05 09:26:54.000,5
229,176,completed,2024-09-28 21:10:21.000,6
230,374,in_progress,2024-03-23 21:52:34.000,16
230,374,in_progress,2024-04-12 18:37:18.000,19
230,374,in_progress,2024-07-07 19:31:56.000,20
230,374,in_progress,2024-09-14 13:18:39.000,23
230,374,completed,2024-09-18 18:38:57.000,30
230,394,in_progress,2024-09-05 02:37:55.000,9
230,394,in_progress,2024-09-22 02:09:18.000,10
230,394,in_progress,2024-10-07 08:43:22.000,12
230,394,in_progress,2024-10-07 08:48:50.000,13
230,394,in_progress,2024-10-07 08:51:36.000,18
231,175,in_progress,2024-05-02 08:00:20.000,22
231,175,in_progress,2024-06-11 07:44:53.000,23
231,175,in_progress,2024-09-29 19:16:23.000,26
231,175,in_progress,2024-10-04 12:39:54.000,27
231,175,completed,2024-10-04 20:48:52.000,28
231,200,in_progress,2023-12-09 00:44:04.000,10
231,200,in_progress,2024-04-26 13:26:38.000,12
231,200,in_progress,2024-10-07 00:17:35.000,22
231,200,completed,2024-10-07 05:03:41.000,23
231,288,in_progress,2024-08-09 21:26:36.000,14
231,288,in_progress,2024-09-15 05:55:15.000,18
231,288,completed,2024-10-06 12:31:17.000,21
232,238,in_progress,2024-05-06 04:54:38.000,9
232,238,completed,2024-09-27 15:50:51.000,15
232,179,in_progress,2023-10-11 07:50:35.000,19
232,179,completed,2024-07-10 20:05:48.000,25
232,192,in_progress,2024-05-24 07:57:03.000,8
232,192,in_progress,2024-07-22 03:41:37.000,12
232,192,completed,2024-08-24 10:22:32.000,13
234,355,in_progress,2024-08-22 00:24:00.000,1
234,355,in_progress,2024-10-04 20:24:21.000,4
234,355,in_progress,2024-10-05 21:16:04.000,5
234,355,completed,2024-10-06 14:17:53.000,6
235,47,in_progress,2024-08-19 18:42:39.000,0
235,47,in_progress,2024-09-29 10:06:16.000,2
235,47,in_progress,2024-09-29 17:16:04.000,7
235,47,in_progress,2024-10-01 08:44:44.000,9
235,47,completed,2024-10-03 19:03:36.000,11
236,384,in_progress,2024-03-21 15:28:16.000,7
236,384,completed,2024-07-04 21:06:31.000,9
238,272,in_progress,2024-07-17 03:55:59.000,3
238,272,in_progress,2024-08-18 13:14:07.000,5
238,272,completed,2024-08-29 00:41:45.000,10
238,292,in_progress,2024-07-19 01:25:07.000,0
238,292,in_progress,2024-08-21 22:10:34.000,2
238,292,completed,2024-10-06 17:06:57.000,11
238,170,in_progress,2023-10-18 17:35:15.000,0
238,170,in_progress,2024-02-05 13:47:12.000,16
238,170,in_progress,2024-04-11 23:26:41.000,26
238,170,completed,2024-10-02 01:21:43.000,28
239,131,in_progress,2024-08-07 16:32:13.000,9
239,131,in_progress,2024-08-15 15:17:52.000,11
239,131,in_progress,2024-10-04 09:50:19.000,16
239,131,in_progress,2024-10-05 20:10:36.000,19
239,131,completed,2024-10-06 10:12:01.000,21
239,12,in_progress,2024-09-08 13:45:43.000,21
239,12,completed,2024-10-06 02:26:19.000,28
239,392,in_progress,2024-08-07 01:05:19.000,3
239,392,in_progress,2024-09-17 19:15:54.000,5
239,392,completed,2024-09-18 04:17:14.000,6
241,306,in_progress,2024-10-07 08:40:36.000,5
241,306,in_progress,2024-10-07 08:50:16.000,8
241,306,in_progress,2024-10-07 08:55:17.000,9
241,306,in_progress,2024-10-07 08:58:59.000,10
241,306,in_progress,2024-10-07 08:59:02.000,11
241,66,in_progress,2024-10-06 21:39:00.000,3
241,66,in_progress,2024-10-07 06:51:45.000,5
241,66,completed,2024-10-07 08:26:51.000,15
243,60,in_progress,2024-07-22 10:45:32.000,18
243,60,in_progress,2024-08-05 19:37:40.000,22
243,60,in_progress,2024-10-04 16:08:11.000,26
243,60,in_progress,2024-10-06 11:06:25.000,27
243,60,completed,2024-10-07 06:25:05.000,28
243,266,in_progress,2024-04-18 07:55:02.000,1
243,266,completed,2024-07-25 18:10:53.000,5
244,45,in_progress,2024-05-26 17:33:49.000,0
244,45,in_progress,2024-08-18 18:58:39.000,1
244,45,in_progress,2024-09-12 20:22:38.000,22
244,45,completed,2024-09-14 07:12:53.000,24
244,268,in_progress,2023-11-08 12:26:47.000,16
244,268,in_progress,2023-12-16 11:29:42.000,22
244,268,in_progress,2023-12-30 07:41:32.000,29
244,268,completed,2024-09-18 00:19:53.000,30
245,132,in_progress,2023-11-23 06:14:17.000,2
245,132,in_progress,2024-04-12 02:26:47.000,27
245,132,completed,2024-06-07 23:05:20.000,28
245,391,in_progress,2024-09-27 06:27:26.000,1
245,391,in_progress,2024-10-01 19:09:30.000,8
245,391,in_progress,2024-10-03 17:49:46.000,23
245,391,completed,2024-10-06 01:22:06.000,28
247,12,in_progress,2024-09-15 08:14:08.000,14
247,12,in_progress,2024-10-07 08:57:21.000,17
247,12,in_progress,2024-10-07 08:58:50.000,21
247,12,completed,2024-10-07 08:59:08.000,28
248,211,in_progress,2023-10-15 08:16:13.000,0
248,211,in_progress,2023-10-19 18:52:01.000,18
248,211,in_progress,2024-07-03 05:22:36.000,26
248,211,in_progress,2024-07-10 23:32:59.000,27
248,211,in_progress,2024-09-05 14:00:18.000,28
248,122,in_progress,2024-08-25 00:00:19.000,1
248,122,in_progress,2024-09-10 12:39:02.000,7
248,122,in_progress,2024-10-04 11:53:36.000,11
248,122,completed,2024-10-04 19:42:11.000,14
248,192,in_progress,2024-01-05 07:23:45.000,11
248,192,completed,2024-03-05 02:25:55.000,13
249,122,in_progress,2023-05-20 11:53:42.000,0
249,122,in_progress,2023-09-17 17:31:52.000,2
249,122,completed,2023-10-15 10:46:13.000,14
251,51,in_progress,2024-09-16 16:46:34.000,26
251,51,in_progress,2024-10-04 14:37:23.000,28
251,51,completed,2024-10-05 11:19:13.000,29
251,289,in_progress,2024-09-09 21:51:46.000,1
251,289,in_progress,2024-09-28 05:34:18.000,14
251,289,in_progress,2024-10-06 01:17:42.000,15
251,289,in_progress,2024-10-06 13:37:51.000,16
251,289,completed,2024-10-06 20:52:39.000,17
252,296,in_progress,2024-08-21 10:50:50.000,0
252,296,in_progress,2024-09-11 21:55:11.000,10
252,296,in_progress,2024-09-27 07:24:37.000,12
252,296,in_progress,2024-10-02 00:40:49.000,14
252,296,in_progress,2024-10-06 01:49:27.000,15
252,149,in_progress,2024-08-22 22:01:25.000,1
252,149,in_progress,2024-09-05 10:11:53.000,5
252,149,in_progress,2024-09-12 06:03:43.000,15
252,149,completed,2024-10-04 09:40:27.000,16
254,121,in_progress,2024-07-09 12:39:15.000,4
254,121,in_progress,2024-09-20 11:13:45.000,9
254,121,completed,2024-09-21 05:31:00.000,11
254,123,in_progress,2024-05-13 03:24:28.000,1
254,123,completed,2024-06-23 09:19:40.000,11
254,303,in_progress,2024-08-26 19:51:52.000,8
254,303,completed,2024-09-14 23:03:13.000,28
255,184,in_progress,2024-08-05 13:21:35.000,1
255,184,in_progress,2024-08-17 00:39:48.000,3
255,184,in_progress,2024-09-21 14:34:40.000,8
255,184,completed,2024-09-22 05:56:12.000,10
255,24,in_progress,2024-09-11 13:16:16.000,10
255,24,in_progress,2024-10-01 10:25:07.000,15
255,24,in_progress,2024-10-07 03:47:46.000,18
255,24,in_progress,2024-10-07 05:26:24.000,19
255,24,completed,2024-10-07 08:35:13.000,27
257,60,in_progress,2024-06-16 03:02:59.000,14
257,60,in_progress,2024-06-23 05:28:36.000,25
257,60,in_progress,2024-09-25 02:48:23.000,26
257,60,completed,2024-10-01 05:57:00.000,28
258,43,in_progress,2024-06-19 07:48:48.000,12
258,43,completed,2024-09-07 02:22:35.000,20
259,318,in_progress,2024-09-26 19:53:55.000,3
259,318,completed,2024-09-27 12:50:27.000,23
259,122,in_progress,2023-07-15 01:35:51.000,4
259,122,in_progress,2023-11-28 19:56:34.000,12
259,122,in_progress,2024-06-04 20:19:31.000,13
259,122,completed,2024-08-16 21:07:50.000,14
259,96,in_progress,2024-09-17 20:54:52.000,3
259,96,completed,2024-10-06 06:27:49.000,10
260,230,in_progress,2024-09-17 13:35:00.000,0
260,230,in_progress,2024-10-04 22:10:51.000,11
260,230,in_progress,2024-10-04 22:56:30.000,25
260,230,in_progress,2024-10-05 18:48:22.000,29
260,230,completed,2024-10-05 19:52:32.000,30
260,218,in_progress,2024-08-24 03:37:16.000,3
260,218,in_progress,2024-09-17 12:24:40.000,5
260,218,completed,2024-10-05 10:22:41.000,7
261,320,in_progress,2024-08-11 12:04:54.000,0
261,320,in_progress,2024-08-31 01:34:23.000,3
261,320,in_progress,2024-10-04 17:38:26.000,4
261,320,in_progress,2024-10-07 01:28:11.000,5
261,320,in_progress,2024-10-07 08:16:05.000,8
261,279,in_progress,2024-02-24 16:42:28.000,12
261,279,in_progress,2024-09-23 13:23:37.000,16
261,279,completed,2024-09-27 00:44:32.000,24
261,39,in_progress,2024-03-18 11:33:14.000,16
261,39,in_progress,2024-09-12 02:26:50.000,17
261,39,completed,2024-09-16 07:21:13.000,18
262,224,in_progress,2024-09-28 08:32:18.000,1
262,224,in_progress,2024-09-30 13:09:07.000,12
262,224,completed,2024-09-30 19:00:27.000,13
262,262,in_progress,2024-09-29 14:45:30.000,21
262,262,in_progress,2024-09-30 01:05:59.000,24
262,262,completed,2024-10-02 14:56:39.000,27
263,44,in_progress,2024-02-03 21:55:29.000,4
263,44,completed,2024-08-03 19:39:42.000,5
265,157,in_progress,2024-04-19 14:22:27.000,7
265,157,in_progress,2024-07-22 20:00:41.000,13
265,157,completed,2024-09-06 22:27:50.000,21
265,349,in_progress,2023-03-25 19:04:59.000,4
265,349,completed,2024-04-30 00:16:16.000,5
266,254,in_progress,2024-02-06 13:25:51.000,24
266,254,completed,2024-07-18 18:59:00.000,26
267,272,in_progress,2024-08-30 14:17:46.000,7
267,272,completed,2024-09-24 04:10:36.000,10
269,226,in_progress,2024-09-21 13:32:42.000,3
269,226,completed,2024-09-25 06:01:27.000,9
269,352,in_progress,2024-09-02 23:01:35.000,12
269,352,in_progress,2024-09-15 09:45:59.000,16
269,352,completed,2024-09-18 05:21:05.000,19
269,199,in_progress,2024-09-25 03:41:57.000,2
269,199,in_progress,2024-10-02 15:21:32.000,8
269,199,in_progress,2024-10-03 12:59:55.000,11
269,199,completed,2024-10-03 14:19:10.000,12
270,49,in_progress,2023-05-21 04:22:10.000,10
270,49,in_progress,2023-11-14 08:49:54.000,27
270,49,in_progress,2024-02-14 05:07:54.000,29
270,49,completed,2024-03-27 03:09:26.000,30
270,191,completed,2024-08-18 02:21:02.000,5
271,392,in_progress,2024-09-22 11:49:06.000,0
271,392,in_progress,2024-09-24 13:25:36.000,2
271,392,in_progress,2024-10-02 00:19:19.000,4
271,392,completed,2024-10-06 14:33:40.000,6
271,60,in_progress,2023-10-18 08:31:48.000,18
271,60,in_progress,2024-04-23 22:40:16.000,25
271,60,completed,2024-07-06 00:49:40.000,28
271,202,in_progress,2024-01-02 09:17:38.000,3
271,202,in_progress,2024-07-16 14:12:30.000,5
271,202,completed,2024-08-13 07:55:12.000,6
272,380,in_progress,2024-08-15 22:27:06.000,1
272,380,in_progress,2024-09-08 16:17:06.000,2
272,380,in_progress,2024-09-11 17:57:27.000,5
272,380,in_progress,2024-09-17 23:20:04.000,6
272,380,completed,2024-10-06 16:56:36.000,8
272,334,in_progress,2024-06-28 06:09:48.000,6
272,334,in_progress,2024-09-15 16:45:16.000,7
272,334,completed,2024-09-28 22:02:20.000,8
273,269,in_progress,2024-04-25 06:14:45.000,11
273,269,in_progress,2024-06-27 13:47:48.000,23
273,269,completed,2024-07-26 10:00:47.000,25
273,128,in_progress,2024-10-03 12:56:46.000,3
273,128,in_progress,2024-10-03 22:28:09.000,16
273,128,in_progress,2024-10-04 07:25:45.000,17
273,128,completed,2024-10-04 14:52:17.000,18
273,336,in_progress,2024-09-21 22:51:02.000,6
273,336,in_progress,2024-09-22 03:35:51.000,9
273,336,in_progress,2024-10-06 09:01:23.000,10
273,336,in_progress,2024-10-06 21:45:51.000,11
273,336,completed,2024-10-06 22:01:52.000,12
274,185,in_progress,2024-09-13 23:14:47.000,16
274,185,in_progress,2024-10-01 16:48:15.000,26
274,185,completed,2024-10-05 10:48:08.000,29
274,46,in_progress,2024-02-19 19:24:34.000,8
274,46,in_progress,2024-03-05 00:39:15.000,11
274,46,completed,2024-06-24 21:18:25.000,13
275,345,in_progress,2024-08-21 06:43:42.000,5
275,345,in_progress,2024-10-01 17:59:47.000,6
275,345,completed,2024-10-02 06:47:25.000,7
275,55,in_progress,2024-09-07 05:04:07.000,6
275,55,in_progress,2024-09-17 02:51:55.000,7
275,55,completed,2024-10-03 20:34:42.000,8
275,225,in_progress,2024-09-07 11:55:23.000,7
275,225,in_progress,2024-09-16 17:54:33.000,13
275,225,completed,2024-09-21 00:33:57.000,27
276,58,in_progress,2024-07-28 15:05:07.000,12
276,58,in_progress,2024-08-15 00:51:20.000,16
276,58,completed,2024-08-20 11:49:34.000,17
278,264,in_progress,2024-05-12 11:37:51.000,13
278,264,in_progress,2024-06-10 17:41:34.000,20
278,264,in_progress,2024-09-27 01:21:54.000,25
278,264,completed,2024-09-29 06:48:29.000,28
278,99,in_progress,2024-07-18 02:33:56.000,7
278,99,completed,2024-07-26 14:05:37.000,10
278,361,in_progress,2024-06-24 19:38:11.000,21
278,361,completed,2024-07-24 18:59:55.000,22
279,216,in_progress,2024-08-25 05:58:31.000,5
279,216,in_progress,2024-10-03 19:47:25.000,6
279,216,completed,2024-10-05 13:43:35.000,7
280,166,in_progress,2024-06-27 06:01:39.000,9
280,166,in_progress,2024-09-10 10:10:39.000,12
280,166,in_progress,2024-09-15 08:32:44.000,13
280,166,in_progress,2024-09-19 11:35:52.000,14
280,166,completed,2024-09-26 03:00:16.000,15
280,234,in_progress,2023-12-23 22:33:06.000,7
280,234,in_progress,2024-01-01 15:33:51.000,12
280,234,in_progress,2024-03-16 20:35:52.000,14
280,234,completed,2024-07-06 22:06:03.000,15
280,299,in_progress,2024-09-16 01:34:02.000,4
280,299,in_progress,2024-09-20 13:55:58.000,6
280,299,in_progress,2024-09-22 10:13:21.000,19
280,299,in_progress,2024-10-07 01:10:53.000,22
280,299,in_progress,2024-10-07 01:56:34.000,23
281,66,in_progress,2024-09-14 13:16:10.000,9
281,66,in_progress,2024-09-16 03:05:19.000,13
281,66,in_progress,2024-09-20 02:47:12.000,14
281,66,completed,2024-09-27 21:27:23.000,15
283,155,in_progress,2024-09-04 10:15:33.000,22
283,155,in_progress,2024-09-23 03:18:44.000,25
283,155,completed,2024-10-06 19:46:16.000,26
283,170,in_progress,2024-09-12 01:58:04.000,26
283,170,in_progress,2024-09-26 02:47:36.000,27
283,170,completed,2024-10-03 05:19:23.000,28
284,265,in_progress,2024-07-31 11:22:51.000,21
284,265,in_progress,2024-09-06 03:16:41.000,24
284,265,completed,2024-09-15 02:12:18.000,26
286,99,in_progress,2024-08-01 02:09:21.000,7
286,99,in_progress,2024-09-15 21:40:27.000,8
286,99,in_progress,2024-10-07 04:48:09.000,9
286,99,completed,2024-10-07 05:26:00.000,10
288,379,in_progress,2023-10-11 22:18:20.000,6
288,379,in_progress,2024-03-06 10:24:36.000,12
288,379,in_progress,2024-07-29 16:04:35.000,13
288,379,completed,2024-08-31 05:05:21.000,17
289,147,in_progress,2024-09-28 06:54:30.000,1
289,147,in_progress,2024-10-04 15:05:20.000,3
289,147,in_progress,2024-10-05 00:34:50.000,4
289,147,in_progress,2024-10-06 01:51:20.000,6
289,147,completed,2024-10-07 05:07:45.000,8
289,383,in_progress,2023-12-30 15:17:05.000,8
289,383,in_progress,2024-07-02 10:50:38.000,11
289,383,completed,2024-08-08 01:07:56.000,15
289,251,in_progress,2024-09-23 04:37:30.000,11
289,251,in_progress,2024-09-30 14:43:29.000,13
289,251,in_progress,2024-10-02 17:10:43.000,14
289,251,completed,2024-10-02 19:20:49.000,15
290,194,in_progress,2024-02-20 18:37:01.000,29
290,194,completed,2024-03-03 19:09:04.000,30
290,266,completed,2024-03-01 10:00:12.000,5
290,242,in_progress,2024-07-25 23:10:23.000,21
290,242,in_progress,2024-09-27 19:52:30.000,22
290,242,in_progress,2024-10-04 15:53:38.000,23
290,242,in_progress,2024-10-06 13:54:52.000,25
290,242,completed,2024-10-06 22:58:56.000,26
291,215,in_progress,2024-09-28 13:54:54.000,14
291,215,in_progress,2024-10-02 10:13:34.000,27
291,215,completed,2024-10-03 10:25:04.000,28
291,130,in_progress,2024-09-14 18:15:28.000,10
291,130,completed,2024-09-28 13:30:35.000,11
292,340,in_progress,2024-07-21 23:36:22.000,11
292,340,in_progress,2024-08-12 19:47:13.000,12
292,340,in_progress,2024-08-27 07:51:20.000,13
292,340,completed,2024-09-18 22:32:28.000,14
293,369,in_progress,2024-09-29 18:28:39.000,8
293,369,in_progress,2024-10-05 11:30:11.000,9
293,369,in_progress,2024-10-06 08:28:01.000,23
293,369,completed,2024-10-06 10:14:01.000,26
294,249,in_progress,2024-10-04 21:45:17.000,12
294,249,in_progress,2024-10-05 15:10:30.000,21
294,249,in_progress,2024-10-07 04:31:46.000,23
294,249,completed,2024-10-07 06:25:24.000,24
294,100,in_progress,2024-04-11 21:02:37.000,1
294,100,in_progress,2024-09-07 03:44:16.000,10
294,100,in_progress,2024-09-13 16:10:09.000,14
294,100,completed,2024-09-29 09:34:09.000,15
295,283,in_progress,2024-09-26 21:38:34.000,5
295,283,in_progress,2024-10-06 11:47:48.000,8
295,283,completed,2024-10-07 04:19:34.000,10
295,75,in_progress,2024-04-02 06:14:21.000,9
295,75,in_progress,2024-04-20 05:43:56.000,21
295,75,in_progress,2024-09-08 10:33:25.000,24
295,75,in_progress,2024-09-28 06:11:46.000,26
295,75,completed,2024-09-30 09:13:35.000,28
295,80,in_progress,2024-10-04 04:43:04.000,21
295,80,in_progress,2024-10-05 08:02:08.000,23
295,80,completed,2024-10-05 17:28:30.000,24
297,11,completed,2024-07-24 09:49:53.000,10
297,389,in_progress,2024-09-11 22:16:18.000,6
297,389,completed,2024-10-04 14:02:55.000,10
298,236,in_progress,2024-07-20 15:50:54.000,6
298,236,in_progress,2024-09-25 14:29:46.000,10
298,236,in_progress,2024-09-28 14:06:45.000,18
298,236,in_progress,2024-10-05 06:59:14.000,19
298,236,in_progress,2024-10-06 13:53:39.000,25
298,126,in_progress,2024-08-30 11:24:15.000,6
298,126,in_progress,2024-09-03 21:03:52.000,11
298,126,in_progress,2024-09-15 03:34:59.000,14
298,126,in_progress,2024-09-17 07:04:59.000,16
298,126,in_progress,2024-09-29 16:37:33.000,17
299,387,in_progress,2024-05-26 23:04:30.000,3
299,387,in_progress,2024-06-06 04:53:28.000,5
299,387,completed,2024-10-01 19:30:09.000,7
299,32,in_progress,2024-07-29 11:01:31.000,4
299,32,in_progress,2024-08-27 14:30:04.000,5
299,32,completed,2024-10-01 23:42:23.000,9
299,385,in_progress,2024-02-21 12:48:23.000,2
299,385,in_progress,2024-04-20 06:28:57.000,25
299,385,completed,2024-05-24 07:46:24.000,26
300,55,in_progress,2024-05-18 07:29:52.000,4
300,55,completed,2024-06-25 20:12:42.000,8
300,208,in_progress,2024-09-28 09:18:27.000,6
300,208,in_progress,2024-10-03 16:53:35.000,12
300,208,in_progress,2024-10-04 02:32:41.000,13
300,208,completed,2024-10-04 12:55:44.000,14
301,37,in_progress,2024-09-08 06:29:13.000,2
301,37,in_progress,2024-09-24 09:20:28.000,6
301,37,in_progress,2024-10-02 04:39:11.000,12
301,37,in_progress,2024-10-05 14:16:59.000,14
301,37,in_progress,2024-10-07 04:59:42.000,17
301,216,in_progress,2024-09-06 02:16:06.000,4
301,216,in_progress,2024-09-28 21:07:11.000,6
301,216,completed,2024-10-03 00:26:30.000,7
302,376,in_progress,2024-10-04 10:35:53.000,0
302,376,in_progress,2024-10-04 11:24:37.000,10
302,376,in_progress,2024-10-05 04:09:39.000,19
302,376,completed,2024-10-05 09:47:51.000,20
302,38,in_progress,2024-09-07 15:56:12.000,8
302,38,in_progress,2024-09-30 08:55:47.000,12
302,38,in_progress,2024-10-04 08:27:31.000,15
302,38,in_progress,2024-10-06 03:33:16.000,16
302,38,completed,2024-10-06 06:27:29.000,17
303,208,in_progress,2024-09-27 20:48:45.000,12
303,208,in_progress,2024-10-03 19:53:56.000,13
303,208,completed,2024-10-05 15:32:53.000,14
303,140,in_progress,2024-06-19 02:24:49.000,13
303,140,in_progress,2024-06-26 16:19:38.000,25
303,140,in_progress,2024-10-02 19:48:26.000,29
303,140,completed,2024-10-03 20:39:24.000,30
303,299,in_progress,2024-09-03 05:47:19.000,24
303,299,in_progress,2024-09-30 15:06:03.000,25
303,299,completed,2024-10-01 14:55:02.000,26
306,332,in_progress,2024-09-12 21:15:04.000,0
306,332,in_progress,2024-09-15 10:28:29.000,10
306,332,in_progress,2024-09-19 16:20:53.000,11
306,332,completed,2024-10-05 12:20:45.000,12
306,152,in_progress,2024-09-29 12:16:15.000,9
306,152,in_progress,2024-10-06 09:25:46.000,16
306,152,completed,2024-10-06 12:15:29.000,19
307,50,in_progress,2024-07-05 14:23:02.000,12
307,50,in_progress,2024-08-30 16:03:31.000,15
307,50,in_progress,2024-09-29 02:11:11.000,16
307,50,in_progress,2024-09-30 21:12:35.000,23
307,50,in_progress,2024-10-03 23:46:51.000,24
307,119,in_progress,2024-05-31 16:57:26.000,5
307,119,in_progress,2024-09-28 07:40:58.000,7
307,119,completed,2024-10-04 19:53:42.000,8
308,196,in_progress,2024-03-05 21:25:23.000,5
308,196,in_progress,2024-09-22 12:15:25.000,13
308,196,in_progress,2024-10-03 07:29:37.000,19
308,196,completed,2024-10-06 03:37:34.000,21
308,121,completed,2024-07-22 17:30:33.000,11
308,231,in_progress,2024-06-20 07:29:08.000,5
308,231,in_progress,2024-09-18 00:48:01.000,10
308,231,in_progress,2024-09-21 15:08:52.000,11
308,231,in_progress,2024-09-30 08:31:24.000,12
308,231,in_progress,2024-10-04 06:14:11.000,13
311,249,in_progress,2024-08-12 08:32:15.000,19
311,249,in_progress,2024-09-12 17:02:37.000,23
311,249,completed,2024-10-05 10:51:09.000,24
311,251,in_progress,2024-08-06 13:24:08.000,0
311,251,in_progress,2024-09-02 05:08:39.000,9
311,251,in_progress,2024-09-11 11:32:52.000,11
311,251,in_progress,2024-09-18 08:36:06.000,12
311,251,in_progress,2024-09-25 15:24:21.000,14
311,47,in_progress,2024-09-03 06:45:02.000,3
311,47,in_progress,2024-09-22 01:47:54.000,10
311,47,completed,2024-09-23 01:00:08.000,11
312,175,in_progress,2024-01-30 21:04:24.000,19
312,175,in_progress,2024-09-14 02:34:22.000,23
312,175,completed,2024-09-26 13:27:40.000,28
312,123,in_progress,2024-05-14 14:56:18.000,0
312,123,in_progress,2024-05-25 18:54:50.000,10
312,123,completed,2024-07-15 04:49:07.000,11
312,135,in_progress,2024-07-31 10:17:09.000,20
312,135,in_progress,2024-08-09 04:13:40.000,23
312,135,in_progress,2024-08-10 06:23:16.000,24
312,135,in_progress,2024-08-31 16:49:00.000,25
312,135,completed,2024-09-30 02:57:57.000,26
313,392,completed,2024-05-01 23:07:50.000,6
315,323,in_progress,2024-06-10 05:09:12.000,11
315,323,in_progress,2024-06-10 20:07:00.000,13
315,323,in_progress,2024-08-30 20:25:05.000,14
315,323,completed,2024-09-15 05:13:57.000,16
315,139,completed,2024-08-16 21:02:16.000,27
315,390,in_progress,2024-08-07 12:11:00.000,4
315,390,in_progress,2024-10-07 08:02:15.000,10
315,390,in_progress,2024-10-07 08:47:15.000,13
315,390,completed,2024-10-07 08:58:52.000,15
317,93,in_progress,2024-08-26 01:38:09.000,2
317,93,in_progress,2024-09-23 06:37:16.000,14
317,93,in_progress,2024-09-26 15:30:29.000,24
317,93,completed,2024-09-27 23:03:40.000,25
317,295,in_progress,2024-02-10 12:51:47.000,1
317,295,in_progress,2024-02-27 21:20:31.000,4
317,295,in_progress,2024-03-10 17:29:40.000,11
317,295,in_progress,2024-08-04 00:59:27.000,12
317,295,completed,2024-10-02 08:17:23.000,13
317,164,in_progress,2024-05-03 17:59:07.000,22
317,164,in_progress,2024-09-22 02:31:40.000,26
317,164,completed,2024-10-06 16:59:02.000,28
318,332,in_progress,2024-09-11 16:59:07.000,5
318,332,in_progress,2024-09-19 14:05:13.000,7
318,332,completed,2024-09-20 15:39:12.000,12
319,197,in_progress,2024-09-16 00:08:11.000,1
319,197,in_progress,2024-09-22 05:08:47.000,7
319,197,completed,2024-10-06 19:17:16.000,9
319,102,in_progress,2023-07-03 21:30:07.000,13
319,102,in_progress,2024-06-07 20:15:39.000,21
319,102,completed,2024-10-01 01:14:44.000,22
320,70,in_progress,2024-10-07 06:21:57.000,13
320,70,in_progress,2024-10-07 07:58:04.000,14
320,70,in_progress,2024-10-07 08:04:08.000,16
320,70,completed,2024-10-07 08:26:42.000,17
323,43,in_progress,2024-06-26 16:49:31.000,16
323,43,in_progress,2024-10-04 01:47:19.000,19
323,43,completed,2024-10-06 03:26:03.000,20
323,111,in_progress,2024-09-19 02:24:37.000,2
323,111,completed,2024-10-06 03:23:39.000,7
323,86,in_progress,2024-05-01 01:19:20.000,1
323,86,in_progress,2024-08-14 14:40:49.000,7
323,86,in_progress,2024-09-30 22:27:40.000,14
323,86,in_progress,2024-10-07 04:24:32.000,16
323,86,completed,2024-10-07 07:00:37.000,17
325,256,in_progress,2023-12-17 18:24:35.000,20
325,256,in_progress,2024-06-23 09:52:35.000,21
325,256,completed,2024-07-18 19:33:55.000,25
327,179,in_progress,2024-03-18 22:42:08.000,13
327,179,in_progress,2024-05-15 22:40:55.000,23
327,179,in_progress,2024-07-17 23:40:44.000,24
327,179,completed,2024-09-01 16:01:16.000,25
328,81,in_progress,2024-10-05 11:52:39.000,4
328,81,in_progress,2024-10-06 08:28:38.000,6
328,81,in_progress,2024-10-06 20:58:01.000,9
328,81,completed,2024-10-07 08:07:01.000,17
329,99,in_progress,2024-06-07 08:30:35.000,1
329,99,in_progress,2024-09-24 07:08:18.000,2
